0.000000000  	  0.991991547 
0.000077414  	  0.991908776 
0.000154828  	  0.991660225 
0.000232242  	  0.991248574 
0.000309656  	  0.990671705 
0.000387071  	  0.989929612 
0.000464485  	  0.989021665 
0.000541899  	  0.987946992 
0.000619313  	  0.986705592 
0.000696727  	  0.985296386 
0.000774141  	  0.983718032 
0.000851555  	  0.981970543 
0.000928969  	  0.980052381 
0.001006384  	  0.977961773 
0.001083798  	  0.975698745 
0.001161212  	  0.973261329 
0.001238626  	  0.970647298 
0.001316040  	  0.967856724 
0.001393454  	  0.964887199 
0.001470868  	  0.961737035 
0.001548282  	  0.958403491 
0.001625697  	  0.954886594 
0.001703111  	  0.951183466 
0.001780525  	  0.947290976 
0.001857939  	  0.943209206 
0.001935353  	  0.938934908 
0.002012767  	  0.934464586 
0.002090181  	  0.929798413 
0.002167595  	  0.924932789 
0.002245009  	  0.919863919 
0.002322424  	  0.914592070 
0.002399838  	  0.909113336 
0.002477252  	  0.903423666 
0.002554666  	  0.897523466 
0.002632080  	  0.891408585 
0.002709494  	  0.885074767 
0.002786908  	  0.878522589 
0.002864322  	  0.871747723 
0.002941737  	  0.864747527 
0.003019151  	  0.857517580 
0.003096565  	  0.850058658 
0.003173979  	  0.842366431 
0.003251393  	  0.834436497 
0.003328807  	  0.826269864 
0.003406221  	  0.817862253 
0.003483635  	  0.809209390 
0.003561050  	  0.800312555 
0.003638464  	  0.791167646 
0.003715878  	  0.781770620 
0.003793292  	  0.772123105 
0.003870706  	  0.762221280 
0.003948120  	  0.752061488 
0.004025534  	  0.741645728 
0.004102948  	  0.730970610 
0.004180362  	  0.720033017 
0.004257777  	  0.708835339 
0.004335191  	  0.697374797 
0.004412605  	  0.685650630 
0.004490019  	  0.673660594 
0.004567433  	  0.661407729 
0.004644847  	  0.648890276 
0.004722261  	  0.636106854 
0.004799675  	  0.623061009 
0.004877090  	  0.609751894 
0.004954504  	  0.596179143 
0.005031918  	  0.582346817 
0.005109332  	  0.568255128 
0.005186746  	  0.553904816 
0.005264160  	  0.539300491 
0.005341574  	  0.524443532 
0.005418988  	  0.509335883 
0.005496403  	  0.493982692 
0.005573817  	  0.478386605 
0.005651231  	  0.462551497 
0.005728645  	  0.446481035 
0.005806059  	  0.430181196 
0.005883473  	  0.413656224 
0.005960887  	  0.396911059 
0.006038301  	  0.379952255 
0.006115715  	  0.362785340 
0.006193130  	  0.345416508 
0.006270544  	  0.327852851 
0.006347958  	  0.310101164 
0.006425372  	  0.292168829 
0.006502786  	  0.274063435 
0.006580200  	  0.255792981 
0.006657614  	  0.237365949 
0.006735028  	  0.218790361 
0.006812443  	  0.200075330 
0.006889857  	  0.181230328 
0.006967271  	  0.162263724 
0.007044685  	  0.143185633 
0.007122099  	  0.124005688 
0.007199513  	  0.104734586 
0.007276927  	  0.085381231 
0.007354341  	  0.065956506 
0.007431756  	  0.046471673 
0.007509170  	  0.026935929 
0.007586584  	  0.007360703 
0.007663998  	  -0.012242360 
0.007741412  	  -0.031863870 
0.007741412  	  -0.031863870 
0.007805001  	  -0.047986545 
0.007868590  	  -0.064107593 
0.007932179  	  -0.080220876 
0.007995768  	  -0.096320245 
0.008059356  	  -0.112399551 
0.008122945  	  -0.128452650 
0.008186534  	  -0.144472539 
0.008250123  	  -0.160454839 
0.008313712  	  -0.176392578 
0.008377301  	  -0.192279708 
0.008440890  	  -0.208110219 
0.008504479  	  -0.223878154 
0.008568068  	  -0.239577607 
0.008631657  	  -0.255202737 
0.008695245  	  -0.270747771 
0.008758834  	  -0.286207012 
0.008822423  	  -0.301574843 
0.008886012  	  -0.316845740 
0.008949601  	  -0.332013788 
0.009013190  	  -0.347074649 
0.009076779  	  -0.362022561 
0.009140368  	  -0.376852413 
0.009203957  	  -0.391559210 
0.009267546  	  -0.406138081 
0.009331134  	  -0.420584278 
0.009394723  	  -0.434893189 
0.009458312  	  -0.449060335 
0.009521901  	  -0.463081378 
0.009585490  	  -0.476952119 
0.009649079  	  -0.490668508 
0.009712668  	  -0.504226644 
0.009776257  	  -0.517623039 
0.009839846  	  -0.530853603 
0.009903435  	  -0.543915102 
0.009967023  	  -0.556804251 
0.010030612  	  -0.569517912 
0.010094201  	  -0.582053115 
0.010157790  	  -0.594407047 
0.010221379  	  -0.606577036 
0.010284968  	  -0.618560589 
0.010348557  	  -0.630355341 
0.010412146  	  -0.641959100 
0.010475735  	  -0.653369818 
0.010539324  	  -0.664586560 
0.010602913  	  -0.675605693 
0.010666501  	  -0.686426510 
0.010730090  	  -0.697047565 
0.010793679  	  -0.707467515 
0.010857268  	  -0.717685171 
0.010920857  	  -0.727699476 
0.010984446  	  -0.737509488 
0.011048035  	  -0.747114390 
0.011111624  	  -0.756513492 
0.011175213  	  -0.765706204 
0.011238801  	  -0.774692054 
0.011302390  	  -0.783470662 
0.011365979  	  -0.792043169 
0.011429568  	  -0.800406599 
0.011493157  	  -0.808562248 
0.011556746  	  -0.816510115 
0.011620335  	  -0.824250275 
0.011683924  	  -0.831782864 
0.011747513  	  -0.839108107 
0.011811102  	  -0.846226275 
0.011874690  	  -0.853137708 
0.011938279  	  -0.859842790 
0.012001868  	  -0.866341967 
0.012065457  	  -0.872635716 
0.012129046  	  -0.878725930 
0.012192635  	  -0.884610394 
0.012256224  	  -0.890291088 
0.012319813  	  -0.895768615 
0.012383402  	  -0.901043597 
0.012446991  	  -0.906116679 
0.012510579  	  -0.910988518 
0.012574168  	  -0.915659771 
0.012637757  	  -0.920131100 
0.012701346  	  -0.924403179 
0.012764935  	  -0.928476657 
0.012828524  	  -0.932352198 
0.012892113  	  -0.936030436 
0.012955702  	  -0.939512973 
0.013019291  	  -0.942798446 
0.013082880  	  -0.945888458 
0.013146468  	  -0.948783571 
0.013210057  	  -0.951484335 
0.013273646  	  -0.953991267 
0.013337235  	  -0.956304848 
0.013400824  	  -0.958425537 
0.013464413  	  -0.960353754 
0.013528002  	  -0.962089892 
0.013591591  	  -0.963634291 
0.013655180  	  -0.964987264 
0.013718769  	  -0.966149454 
0.013782358  	  -0.967120301 
0.013845946  	  -0.967900416 
0.013909535  	  -0.968489933 
0.013973124  	  -0.968888952 
0.014036713  	  -0.969097528 
0.014100302  	  -0.969115680 
0.014100302  	  -0.969115680 
0.014163891  	  -0.968943361 
0.014227480  	  -0.968580499 
0.014291069  	  -0.968026967 
0.014354658  	  -0.967282593 
0.014418247  	  -0.966347163 
0.014481835  	  -0.965220418 
0.014545424  	  -0.963901706 
0.014609013  	  -0.962391328 
0.014672602  	  -0.960688598 
0.014736191  	  -0.958793084 
0.014799780  	  -0.956704317 
0.014863369  	  -0.954421787 
0.014926958  	  -0.951944957 
